Sim	Run	Time	totMass	NInd	abovemass	belowmass	BareGround	pcBare	pcBareSoil	mean_WL	mean_bres	shannon	NPFT	Cutted	Grazed	aLitter	bLitterNNonClonal	NClonal	NGenets	MSeed	NSpacer
1	3	33	91586.4	1029	24828.4	66758	0.252	0.0036	-60	100	0.145322	1	0	0	1032.15	3660.35	0	1029	1028	0	1029
1	3	34	102959	922	29420	73539.2	0.2228	0.0032	-60	100	0.163669	1	0	0	1335.57	4308.45	0	922	921	0	922
1	3	35	113108	817	33834	79273.5	0.208	0.0012	-60	100	0.184356	1	0	0	1908	5440.22	0	817	816	0	817
1	3	36	126204	751	39356.3	86847.9	0.1992	0.002	-60	100	0.195122	1	0	0	2063.22	5505.47	0	751	750	0	751
1	3	37	134512	662	43761.4	90750.2	0.1904	0.0008	-60	100	0.221893	1	0	0	3074.78	7597.96	0	662	661	0	662
1	3	38	145351	598	49111.7	96239.6	0.1788	0.0028	-60	100	0.229018	1	0	0	3441.52	7938.46	0	598	597	0	598
1	3	39	159084	548	55484	103600	0.1652	0.0024	-60	100	0.235815	1	0	0	3424.75	7347.89	0	548	547	0	548
1	3	40	169892	497	60989	108903	0.1556	0.0008	-60	100	0.248398	1	0	0	4083.15	8245.17	0	497	493	0	491
1	3	41	180649	453	66667.8	113981	0.1508	0.0012	-60	100	0.251645	1	0	0	4653.1	8831.95	0	453	449	0	449
1	3	42	191859	416	72876.2	118983	0.1348	0.0008	-60	100	0.253195	1	0	0	4975.59	9175.6	0	416	410	0	412
1	3	43	199035	370	77845.8	121189	0.1264	0.0008	-60	100	0.267415	1	0	0	6054.16	10635.4	0	370	364	0	368
1	3	44	213641	349	85790.8	127850	0.1252	0	-60	100	0.266064	1	0	0	5455.43	8983.12	0	349	345	0	347
1	3	45	234138	336	94773.3	135700	0.1264	0	-60	100	0.247782	1	0	0	3945.95	6295.58	0	336	332	3665	334
1	3	46	242926	313	98665.3	137193	0.1156	0	-60	100	0.246467	1	0	0	5657.6	7891.4	0	313	308	7067.41	309
1	3	47	248821	292	101547	137081	0.1092	0.0008	-60	100	0.239407	1	0	0	7022.2	9155.13	0	292	288	10193	288
1	3	48	259901	272	108015	140618	0.106	0.0024	-60	100	0.232922	1	0	0	6598.81	8607.53	0	272	270	11267.9	270
1	3	49	271953	260	115612	145683	0.1	0.0024	-60	100	0.232294	1	0	0	6157.91	7656.01	0	260	256	10657.8	252
1	3	50	265861	243	120139	145722	0.0964	0.0028	-60	100	0.246862	1	0	0	7309.45	8992.08	0	243	239	0	237
1	3	51	276036	465	127546	148489	0.0936	0.002	-60	100	0.155567	1	0	0	6203.56	7627.07	0	465	461	0	226
1	3	52	278719	394	131388	147332	0.0176	0.0016	-60	100	0.17275	1	0	0	7118.03	8358.76	0	394	390	0	345
1	3	53	292078	405	140379	151699	0.0412	0.002	-60	100	0.146251	1	0	0	4768.19	5507.78	0	405	399	0	296
1	3	54	295923	413	144729	151193	0.0264	0.002	-60	100	0.133878	1	0	0	5470.04	6033.92	0	413	401	0	327
1	3	55	295218	336	146657	148561	0.0288	0.0024	-60	100	0.154955	1	0	0	6706.47	6875.73	0	336	325	0	324
1	3	56	294792	293	148765	146027	0.0464	0.0036	-60	100	0.156535	1	0	0	7016.32	7055.66	0	293	286	0	289
1	3	57	298449	277	152630	145819	0.0636	0.0016	-60	100	0.153161	1	0	0	6124.58	5903.22	0	277	264	0	257
1	3	58	291491	253	150912	140579	0.0732	0.0012	-60	100	0.174041	1	0	0	8071.68	7595.89	0	253	241	0	241
1	3	59	216190	381	76762.9	139427	0.0808	0.006	-60	100	0.121276	1	0	0	3381.02	6292.1	0	381	230	0	0
1	3	60	157237	898	62051.4	95186	0.2388	0.006	-60	100	0.0925731	1	0	0	15298	25465.7	0	898	800	0	323
1	3	61	149677	908	65062.2	84615	0.06	0.028	-60	100	0.0980847	1	0	0	11660.9	18388.2	0	908	823	0	765
1	3	62	162174	954	76299.4	85874.1	0.0736	0.0312	-60	100	0.0878966	1	0	0	5866.36	9158.34	0	954	868	0	781
1	3	63	170268	840	86060.3	84207.3	0.0472	0.0236	-60	100	0.0996671	1	0	0	4462.18	6298.99	0	840	757	0	838
1	3	64	182613	735	97529.1	85083.8	0.0724	0.0224	-60	100	0.104815	1	0	0	2892.62	3762.43	0	735	654	0	735
1	3	65	196507	651	108863	87644.3	0.0848	0.0204	-60	100	0.11169	1	0	0	1735.75	1930.59	0	651	569	0	645
1	3	66	210075	593	119171	90903.9	0.0864	0.0164	-60	100	0.104549	1	0	0	1144.99	969.212	0	593	510	0	589
1	3	67	217365	537	125445	91919.3	0.0868	0.0148	-60	100	0.0668636	1	0	0	2210.69	1970.3	0	537	455	0	535
1	3	68	228173	502	132175	95998.6	0.0932	0.0092	-60	100	0.0564362	1	0	0	2235.45	1611.12	0	502	421	0	496
1	3	69	236741	477	136719	100022	0.0912	0.0068	-60	100	0.0709947	1	0	0	2949.77	2344.98	0	477	397	0	471
1	3	70	250460	440	142430	108030	0.0868	0.0076	-60	100	0.0709003	1	0	0	2388.56	1604.84	0	440	359	0	436
1	3	71	263056	426	147365	115691	0.08	0.0036	-60	100	0.0802511	1	0	0	2364.22	2102.56	0	426	340	0	412
1	3	72	266841	395	147175	119666	0.0752	0.0024	-60	100	0.122764	1	0	0	4796.79	4075.46	0	395	315	0	393
1	3	73	268000	374	145935	122064	0.0724	0.0056	-60	100	0.155249	1	0	0	6546.38	5517.53	0	374	285	0	348
1	3	74	274965	352	148399	126566	0.0788	0.0116	-60	100	0.168364	1	0	0	5498.6	4677.42	0	352	266	0	346
1	3	75	275394	328	145490	125530	0.0836	0.0084	-60	100	0.180025	1	0	0	7104.96	5969.81	0	328	243	4373.69	320
1	3	76	276358	311	143346	124732	0.0876	0.0072	-60	100	0.189758	1	0	0	7790.15	6412.11	0	311	229	8279.98	299
1	3	77	284645	296	145688	126809	0.092	0.0072	-60	100	0.193046	1	0	0	6058.23	5107.26	0	296	216	12148.7	294
1	3	78	291172	281	147813	128217	0.0908	0.006	-60	100	0.201352	1	0	0	5484.98	4880.17	0	281	201	15142.6	275
1	3	79	298408	264	152141	131516	0.0888	0.0072	-60	100	0.199823	1	0	0	4735.17	4351.72	0	264	186	14750.7	259
1	3	80	289049	250	155550	133499	0.0932	0.0064	-60	100	0.201819	1	0	0	4604.19	4303.09	0	250	171	0	239
1	3	81	294546	483	158910	135636	0.0944	0.0072	-60	100	0.119571	1	0	0	4251.98	3747.05	0	483	403	0	239
1	3	82	298376	441	161295	137080	0.0076	0.0044	-60	100	0.122783	1	0	0	4406.54	3733.35	0	441	361	0	416
1	3	83	298157	436	161590	136567	0.02	0.0032	-60	100	0.117924	1	0	0	5425.54	4713.43	0	436	354	0	372
1	3	84	299095	433	162297	136798	0.0144	0.002	-60	100	0.106101	1	0	0	5689.76	4840.52	0	433	352	0	390
1	3	85	295012	396	160217	134795	0.0148	0.0028	-60	100	0.112493	1	0	0	7200.35	6009.48	0	396	313	0	380
1	3	86	289110	371	157169	131942	0.0304	0.0028	-60	100	0.130729	1	0	0	8579.34	7069.65	0	371	293	0	359
1	3	87	283729	358	154534	129195	0.04	0.0024	-60	100	0.134432	1	0	0	9067.85	7506.2	0	358	276	0	336
1	3	88	286196	336	155864	130332	0.054	0.0036	-60	100	0.144716	1	0	0	7287.92	5683.45	0	336	258	0	328
1	3	89	207409	467	77746.7	129663	0.0632	0.0048	-60	100	0.114392	1	0	0	3586.93	5602.24	0	467	248	0	0
1	4	0	789.235	2	388.433	400.802	0.9952	0.9888	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	1	1155.2	2	572.274	582.924	0.9936	0.9856	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	2	1598.02	2	808.274	789.742	0.992	0.9824	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	3	2103.16	2	1097.82	1005.34	0.9904	0.9784	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	4	2699.29	2	1447.9	1251.39	0.988	0.9744	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	5	3356.57	2	1847.66	1508.91	0.9856	0.9704	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	6	4040.83	2	2281.11	1759.72	0.9832	0.9664	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	7	4718.86	2	2723.14	1995.73	0.9808	0.9632	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	8	5363.04	2	3155.89	2207.15	0.9784	0.96	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	9	5908.32	2	3548.29	2360.02	0.9768	0.9568	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	10	6414.81	2	3898.13	2516.68	0.9744	0.9552	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	4	11	6828.27	3	4197.19	2631.08	0.9728	0.9528	-60	100	0	1	0	0	0	0	0	3	2	0	1
1	4	12	6992.33	3	4327.65	2664.68	0.9716	0.9508	-60	100	0	1	0	0	0	0	0	3	2	0	3
1	4	13	7158.51	3	4451.99	2706.52	0.9704	0.9504	-60	100	0	1	0	0	0	0	0	3	2	0	3
1	4	14	7304.09	4	4568.49	2735.6	0.9696	0.95	-60	100	0	1	0	0	0	0	0	4	2	0	2
1	4	15	7595.07	4	4657.8	2739.77	0.9684	0.9488	-60	100	0	1	0	0	0	0	0	4	2	197.5	4
1	4	16	7845.48	4	4790.47	2745.42	0.9672	0.9488	-60	100	0	1	0	0	0	0	0	4	2	309.6	4
1	4	17	8144.17	4	4964.19	2754.98	0.966	0.9484	-60	100	0	1	0	0	0	0	0	4	2	425	4
1	4	18	8519.94	4	5205.08	2771.46	0.9648	0.9476	-60	100	0	1	0	0	0	0	0	4	2	543.4	4
1	4	19	8848	4	5505.68	2798.92	0.9628	0.9468	-60	100	0	1	0	0	0	0	0	4	2	543.4	4
1	4	20	8714.38	4	5855.06	2859.32	0.9616	0.9456	-60	100	0	1	0	0	0	0	0	4	2	0	4
1	4	21	9501.85	1343	6392.34	3109.51	0.96	0.9444	-60	100	0	1	0	0	0	0	0	1343	1341	0	4
1	4	22	10930.2	1657	6846.63	4083.55	0.4244	0.4176	-60	100	0	1	0	0	0	0	0	1657	1655	0	1325
1	4	23	13281.4	1769	7394.8	5886.59	0.2968	0.2916	-60	100	0	1	0	0	0	0	0	1769	1767	0	1639
1	4	24	16549.5	1816	8054.43	8495.08	0.2508	0.2464	-60	100	0	1	0	0	0	0	0	1816	1814	0	1759
1	4	25	22478.7	1805	9074.42	13404.3	0.2312	0.102	-60	100	0	1	0	0	0	0	0	1805	1803	0	1805
1	4	26	30021.8	1792	10459.3	19562.4	0.2344	0.0736	-60	100	0	1	0	0	0	0	0	1792	1790	0	1792
1	4	27	39592.1	1784	12421.9	27170.2	0.2392	0.032	-60	100	0.000560067	1	0	0	1.89125	8.34937	0	1784	1782	0	1784
1	4	28	50555	1771	14922.4	35632.6	0.2412	0.0188	-60	100	0.00337077	1	0	0	15.5954	62.3753	0	1771	1769	0	1771
1	4	29	53412.5	1740	8949.48	44463	0.2408	0.0072	-60	100	0.0135125	1	0	0	28.3907	271.111	0	1740	1737	0	0
1	4	30	65351.3	1680	12974.8	52376.5	0.2644	0.0028	-60	100	0.0349503	1	0	0	109.089	817.939	0	1680	1677	0	1655
1	4	31	72025.1	1442	16482.5	55542.6	0.2504	0.0012	-60	100	0.125867	1	0	0	590.629	3545.43	0	1442	1439	0	1425
1	4	32	80435.2	1277	20447.5	59987.7	0.23	0.0008	-60	100	0.142201	1	0	0	812.365	3761.43	0	1277	1274	0	1262
1	4	33	91274.8	1147	24882.7	66392.2	0.208	0.0012	-60	100	0.146723	1	0	0	926.464	3673.2	0	1147	1144	0	1147
1	4	34	100521	1013	28967.8	71553.1	0.1948	0.0012	-60	100	0.159314	1	0	0	1343.5	4669.25	0	1013	1010	0	1013
1	4	35	110103	906	33361	76742.3	0.208	0.0004	-60	100	0.182048	1	0	0	1749.04	5588.75	0	906	902	0	904
1	4	36	119241	801	37740.6	81500.6	0.1908	0.0044	-60	100	0.203284	1	0	0	2215	6452.72	0	801	797	0	801
1	4	37	131807	735	43250.6	88556.9	0.1864	0.002	-60	100	0.218999	1	0	0	2302.16	6231.49	0	735	730	0	733
1	4	38	140858	655	47753.8	93104	0.168	0.0008	-60	100	0.225634	1	0	0	3069.35	7440.43	0	655	650	0	655
1	4	39	150260	598	51924.4	98335.9	0.1712	0.0008	-60	100	0.218857	1	0	0	4015.21	7832.02	0	598	594	0	598
1	4	40	155201	530	54686	100515	0.1604	0.0032	-60	100	0.245966	1	0	0	5479.71	9923.21	0	530	524	0	524
1	4	41	162224	465	58972.8	103251	0.1588	0.0024	-60	100	0.270026	1	0	0	5848.78	10764.7	0	465	462	0	463
1	4	42	183123	446	68347.8	114775	0.152	0.0016	-60	100	0.255781	1	0	0	3808.03	6923.99	0	446	443	0	446
1	4	43	198907	415	75969.5	122938	0.142	0.0004	-60	100	0.249781	1	0	0	3777.77	6750.41	0	415	412	0	415
1	4	44	203613	371	79525.9	124087	0.1304	0.0008	-60	100	0.25385	1	0	0	6004.56	9999.03	0	371	367	0	369
1	4	45	215921	346	85145.5	127370	0.1232	0.004	-60	100	0.249412	1	0	0	5656.83	9289.66	0	346	339	3405.98	340
1	4	46	226160	321	90107.1	129377	0.122	0.0028	-60	100	0.252035	1	0	0	5984.22	9382.21	0	321	315	6675.99	317
1	4	47	240668	307	96942.8	133817	0.1216	0.0024	-60	100	0.258039	1	0	0	5372.85	8037.22	0	307	297	9907.57	297
1	4	48	249118	285	102381	136230	0.12	0.0016	-60	100	0.265088	1	0	0	6526.05	9030.43	0	285	278	10506.8	282
1	4	49	251609	259	105749	136336	0.1148	0.0008	-60	100	0.259045	1	0	0	8316.94	10435.7	0	259	256	9523.56	258
1	4	50	258775	249	115732	143043	0.1188	0.004	-60	100	0.244882	1	0	0	5861.36	7425.51	0	249	244	0	244
1	4	51	272255	520	124184	148071	0.1104	0.0028	-60	100	0.131331	1	0	0	5030.59	6110.78	0	520	514	0	236
1	4	52	284604	426	132168	152436	0.0144	0.0008	-60	100	0.144888	1	0	0	4611.17	5241.45	0	426	418	0	382
1	4	53	287442	430	136031	151411	0.0452	0	-60	100	0.143861	1	0	0	6104.55	6880.39	0	430	425	0	313
1	4	54	297648	449	143461	154187	0.034	0.0004	-60	100	0.121025	1	0	0	4897.44	5414.89	0	449	443	0	358
1	4	55	291784	338	142986	148798	0.026	0	-60	100	0.150924	1	0	0	7801.84	8318.9	0	338	331	0	328
1	4	56	297036	283	147895	149141	0.052	0	-60	100	0.158648	1	0	0	6471.78	6732.64	0	283	277	0	277
1	4	57	302597	264	152860	149737	0.0668	0	-60	100	0.16687	1	0	0	5437.43	5562.46	0	264	254	0	252
1	4	58	306449	248	156802	149647	0.0696	0.002	-60	100	0.166094	1	0	0	5003.89	4884.4	0	248	243	0	248
1	4	59	226393	372	79044.5	147348	0.0764	0.0028	-60	100	0.125348	1	0	0	2892.28	5430.79	0	372	225	0	0
1	4	60	150953	845	58715.7	92237.4	0.2316	0.0032	-60	100	0.108279	1	0	0	18280.8	30461	0	845	764	0	300
1	4	61	146406	842	63355.4	83051.1	0.07	0.0324	-60	100	0.104489	1	0	0	12407.2	20124	0	842	772	0	679
1	4	62	159472	913	74915.6	84556.9	0.0908	0.0308	-60	100	0.0960562	1	0	0	6335.17	10047	0	913	844	0	706
1	4	63	172565	787	86744.3	85820.6	0.054	0.024	-60	100	0.10701	1	0	0	3760.32	5475.17	0	787	718	0	785
1	4	64	184385	702	97576.5	86808.8	0.0732	0.0244	-60	100	0.11657	1	0	0	2843.55	3644.99	0	702	631	0	692
1	4	65	196912	624	107928	88984.1	0.0824	0.02	-60	100	0.119858	1	0	0	2024.85	2311.16	0	624	553	0	620
1	4	66	206978	565	116363	90614.7	0.0932	0.0172	-60	100	0.118345	1	0	0	2056.01	2074.53	0	565	496	0	563
1	4	67	214933	516	122897	92035.7	0.0944	0.0152	-60	100	0.0582654	1	0	0	2441.95	2248.64	0	516	444	0	504
1	4	68	218839	469	126188	92650.2	0.1032	0.0164	-60	100	0.0770705	1	0	0	3807.35	3350.36	0	469	401	0	467
1	4	69	229977	438	131887	98090.8	0.1024	0.014	-60	100	0.0835551	1	0	0	3163.35	2137.18	0	438	370	0	428
1	4	70	236566	402	134335	102231	0.0928	0.012	-60	100	0.111115	1	0	0	4087.74	2978.71	0	402	337	0	400
1	4	71	243734	374	136814	106919	0.0948	0.01	-60	100	0.129903	1	0	0	4492.21	3584.31	0	374	304	0	360
1	4	72	246072	354	136295	109777	0.0928	0.0096	-60	100	0.158566	1	0	0	6184.39	4911.76	0	354	283	0	342
1	4	73	256313	338	140676	115637	0.0928	0.008	-60	100	0.150924	1	0	0	4560.79	3700.94	0	338	266	0	330
1	4	74	258524	318	140953	117571	0.0908	0.0048	-60	100	0.161361	1	0	0	5768.81	4808.41	0	318	244	0	304
1	4	75	270146	302	144403	121125	0.0908	0.0108	-60	100	0.169239	1	0	0	4126.09	3574.15	0	302	227	4617.58	298
1	4	76	273861	291	143982	121148	0.0904	0.0092	-60	100	0.170222	1	0	0	5278.53	4444.6	0	291	213	8731.32	275
1	4	77	279985	280	145394	122020	0.0896	0.0076	-60	100	0.178515	1	0	0	5163.91	4386.25	0	280	200	12572	270
1	4	78	285614	272	147287	122938	0.0884	0.0088	-60	100	0.182136	1	0	0	5172.24	4443.59	0	272	189	15389	255
1	4	79	290977	258	150637	125484	0.0868	0.008	-60	100	0.171648	1	0	0	5101.38	4151.25	0	258	179	14856.5	254
1	4	80	287348	253	157034	130314	0.0824	0.0068	-60	100	0.163715	1	0	0	3459.9	2724.09	0	253	173	0	241
1	4	81	284200	436	156205	127995	0.0828	0.0064	-60	100	0.114876	1	0	0	5775.42	5165.23	0	436	359	0	227
1	4	82	285555	413	157206	128350	0.0084	0.0008	-60	100	0.120031	1	0	0	6064.03	5081.88	0	413	333	0	380
1	4	83	280419	407	154683	125736	0.0184	0.004	-60	100	0.1262	1	0	0	7811.89	6461.02	0	407	329	0	353
1	4	84	282135	409	155757	126378	0.0176	0.0052	-60	100	0.125709	1	0	0	6869.68	5503.68	0	409	328	0	351
1	4	85	281638	367	155400	126238	0.0228	0.0036	-60	100	0.140168	1	0	0	7030.55	5411.13	0	367	286	0	355
1	4	86	282082	343	155891	126191	0.0356	0.0036	-60	100	0.12817	1	0	0	6651.65	5250.69	0	343	263	0	337
1	4	87	277769	317	153596	124173	0.0516	0.0056	-60	100	0.145756	1	0	0	7880.95	6074.83	0	317	242	0	311
1	4	88	279412	306	154948	124464	0.0612	0.0148	-60	100	0.155249	1	0	0	6605.23	5270.79	0	306	227	0	290
1	4	89	204788	441	78846.3	125942	0.0684	0.0124	-60	100	0.0997074	1	0	0	2593.73	4212.25	0	441	219	0	0
1	5	0	789.235	2	388.433	400.802	0.9952	0.9888	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	5	1	1155.2	2	572.274	582.924	0.9936	0.9856	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	5	2	1598.02	2	808.274	789.742	0.992	0.9824	-60	100	0	1	0	0	0	0	0	2	2	0	2
1	5	3	1051.58	1	548.912	502.67	0.9904	0.9784	-60	100	0.346574	1	0	0	274.456	251.335	0	1	1	0	1
1	5	4	1349.64	1	723.948	625.695	0.9904	0.9872	-60	100	0.346574	1	0	0	137.228	125.667	0	1	1	0	1
1	5	5	1678.28	1	923.829	754.455	0.9904	0.9852	-60	100	0.346574	1	0	0	68.614	62.8337	0	1	1	0	1
1	5	6	2020.42	1	1140.55	879.862	0.99	0.9832	-60	100	0.346574	1	0	0	34.307	31.4169	0	1	1	0	1
1	5	7	2359.43	1	1361.57	997.863	0.9892	0.9816	-60	100	0.346574	1	0	0	17.1535	15.7084	0	1	1	0	1
1	5	8	2681.52	1	1577.95	1103.57	0.9884	0.98	-60	100	0.346574	1	0	0	8.57675	7.85421	0	1	1	0	1
1	5	9	2954.16	1	1774.15	1180.01	0.988	0.9784	-60	100	0	1	0	0	0	0	0	1	1	0	1
1	5	10	3207.67	2	1949.2	1258.47	0.9872	0.9776	-60	100	0	1	0	0	0	0	0	2	1	0	0
1	5	11	3223.27	2	1964.2	1259.08	0.986	0.976	-60	100	0	1	0	0	0	0	0	2	1	0	2
1	5	12	3254.34	2	1994.18	1260.16	0.9856	0.976	-60	100	0	1	0	0	0	0	0	2	1	0	2
1	5	13	3300.63	2	2039	1261.63	0.9852	0.976	-60	100	0	1	0	0	0	0	0	2	1	0	2
1	5	14	3378.51	2	2113.31	1265.2	0.9844	0.9756	-60	100	0	1	0	0	0	0	0	2	1	0	2
1	5	15	3588.25	2	2216	1269.75	0.9836	0.9756	-60	100	0	1	0	0	0	0	0	2	1	102.5	2
1	5	16	3782.75	2	2344.9	1277.86	0.9828	0.9752	-60	100	0	1	0	0	0	0	0	2	1	160	2
1	5	17	4023.04	2	2511.48	1290.76	0.9816	0.9748	-60	100	0	1	0	0	0	0	0	2	1	220.8	2
1	5	18	4363.02	2	2709.38	1313.67	0.9804	0.974	-60	100	0	1	0	0	0	0	0	2	1	339.972	2
1	5	19	4689.51	2	2946.4	1403.13	0.9792	0.9732	-60	100	0	1	0	0	0	0	0	2	1	339.972	2
1	5	20	4681.95	2	3179.2	1502.75	0.978	0.9716	-60	100	0	1	0	0	0	0	0	2	1	0	2
1	5	21	5234.34	939	3504.34	1730	0.9768	0.9692	-60	100	0	1	0	0	0	0	0	939	938	0	2
1	5	22	6279.06	1279	3774.54	2504.51	0.6016	0.5968	-60	100	0	1	0	0	0	0	0	1279	1278	0	934
1	5	23	8065	1386	4112.71	3952.28	0.4644	0.46	-60	100	0	1	0	0	0	0	0	1386	1385	0	1263
1	5	24	10592.3	1440	4542.37	6049.96	0.4208	0.4152	-60	100	0	1	0	0	0	0	0	1440	1439	0	1376
1	5	25	15221.7	1430	5375.1	9846.58	0.3976	0.2504	-60	100	0	1	0	0	0	0	0	1430	1429	0	1430
1	5	26	21356.2	1419	6575.43	14780.8	0.4016	0.2008	-60	100	0	1	0	0	0	0	0	1419	1418	0	1419
1	5	27	29743.5	1411	8511.7	21231.8	0.4044	0.1128	-60	100	0.00211939	1	0	0	7.82589	26.5812	0	1411	1410	0	1411
1	5	28	39982.3	1398	11251.5	28730.8	0.4052	0.0576	-60	100	0.00707699	1	0	0	31.7596	111.531	0	1398	1397	0	1398
1	5	29	44702.4	1388	7381.79	37320.6	0.3888	0.0268	-60	100	0.00358293	1	0	0	10.8601	67.6547	0	1388	1387	0	0
1	5	30	58116.2	1388	12238.2	45878	0.4236	0.0128	-60	100	0.0182175	1	0	0	60.5096	362.799	0	1388	1387	0	1356
1	5	31	70390.1	1296	16832.1	53558	0.3472	0.0084	-60	100	0.0557715	1	0	0	241.926	1230.68	0	1296	1295	0	1291
1	5	32	81719.1	1160	21344.3	60374.8	0.2896	0.0028	-60	100	0.104696	1	0	0	574.195	2441.3	0	1160	1159	0	1157
1	5	33	92557	1047	25686	66871	0.244	0.0032	-60	100	0.133608	1	0	0	1021.9	3568.08	0	1047	1046	0	1047
1	5	34	104487	946	30457	74030.3	0.2144	0.0048	-60	100	0.151213	1	0	0	1268.01	4088.39	0	946	945	0	946
1	5	35	114221	841	34776.3	79444.3	0.2024	0.0028	-60	100	0.188723	1	0	0	1949.02	5628.24	0	841	840	0	841
1	5	36	124026	745	39368.3	84657.5	0.1884	0.002	-60	100	0.210661	1	0	0	2446.09	6657.88	0	745	744	0	745
1	5	37	134325	669	44198	90126.7	0.176	0.0028	-60	100	0.229499	1	0	0	2951.1	7355.88	0	669	668	0	669
1	5	38	148238	612	50430.6	97807.6	0.1712	0.0028	-60	100	0.225896	1	0	0	2842.38	6668.72	0	612	611	0	612
1	5	39	158335	553	55500	102835	0.1648	0.0016	-60	100	0.228056	1	0	0	3675.01	7847.18	0	553	551	0	551
1	5	40	169403	504	61209.6	108193	0.1564	0.0004	-60	100	0.242602	1	0	0	4191.04	8517.71	0	504	500	0	498
1	5	41	173084	440	64558.8	108525	0.1464	0.0004	-60	100	0.264767	1	0	0	5942.85	11305.6	0	440	433	0	432
1	5	42	185591	407	70586.9	115004	0.1468	0.0004	-60	100	0.270634	1	0	0	5926.98	9646.73	0	407	405	0	407
1	5	43	196636	376	76191.1	120445	0.1364	0.0012	-60	100	0.268895	1	0	0	6232.2	9297.98	0	376	375	0	374
1	5	44	216005	360	85734	130271	0.1284	0.0032	-60	100	0.256251	1	0	0	4587.63	6831.21	0	360	356	0	354
1	5	45	224053	332	89603.2	131015	0.1188	0.0028	-60	100	0.250349	1	0	0	5850.14	8795.71	0	332	328	3434.93	326
1	5	46	234611	312	94787.5	133022	0.1232	0.0024	-60	100	0.233895	1	0	0	6010.98	8840.02	0	312	307	6801.33	304
1	5	47	252369	303	103005	139023	0.1176	0.0024	-60	100	0.223499	1	0	0	4604.41	6664.25	0	303	295	10341.3	293
1	5	48	253981	273	105570	137254	0.1084	0.002	-60	100	0.243765	1	0	0	7255.87	9948.56	0	273	268	11157.3	267
1	5	49	263879	254	112457	140955	0.1076	0.0024	-60	100	0.260527	1	0	0	6989.7	9032.15	0	254	251	10467.1	251
1	5	50	264922	238	120194	144728	0.1012	0.0008	-60	100	0.254861	1	0	0	6225.95	7931.88	0	238	236	0	236
1	5	51	276777	474	128306	148470	0.0964	0.0008	-60	100	0.154554	1	0	0	5331.28	6734.72	0	474	465	0	221
1	5	52	282984	409	133707	149277	0.0176	0.0004	-60	100	0.157686	1	0	0	5846.62	6883.84	0	409	404	0	361
1	5	53	290992	395	140163	150829	0.0376	0.0004	-60	100	0.15479	1	0	0	5399.65	6201.52	0	395	389	0	293
1	5	54	301056	433	147529	153528	0.0384	0.0004	-60	100	0.120101	1	0	0	4290.34	4777.5	0	433	425	0	327
1	5	55	298672	337	148664	150009	0.0196	0	-60	100	0.144389	1	0	0	6426.76	6746.23	0	337	328	0	327
1	5	56	303968	294	153535	150433	0.0452	0.0008	-60	100	0.140429	1	0	0	5426.23	5484.03	0	294	281	0	278
1	5	57	296308	275	151796	144512	0.058	0.0004	-60	100	0.160035	1	0	0	7873.67	7707.96	0	275	263	0	263
1	5	58	289083	247	150089	138994	0.072	0.002	-60	100	0.179017	1	0	0	8926.91	8544.83	0	247	238	0	239
1	5	59	215243	363	76776.2	138466	0.084	0.0036	-60	100	0.126058	1	0	0	3389.72	6414.74	0	363	223	0	0
1	5	60	156706	930	62102.9	94603.5	0.26	0.0012	-60	100	0.0929999	1	0	0	15328.2	25306.7	0	930	844	0	302
1	5	61	150204	901	65789.1	84414.8	0.0504	0.0356	-60	100	0.0955384	1	0	0	11368.5	18035.6	0	901	829	0	782
1	5	62	163062	946	77345.1	85717.1	0.0744	0.0332	-60	100	0.0947393	1	0	0	5816.35	9076.64	0	946	874	0	766
1	5	63	176175	836	89290.8	86884.4	0.0448	0.0264	-60	100	0.0975072	1	0	0	3368.37	4938.59	0	836	760	0	826
1	5	64	188595	725	100249	88345.4	0.0656	0.0248	-60	100	0.103129	1	0	0	2358.51	2967.17	0	725	649	0	723
1	5	65	199547	646	110059	89487.7	0.0692	0.0216	-60	100	0.101711	1	0	0	1934.56	2351.92	0	646	566	0	634
1	5	66	210057	576	118405	91652	0.0788	0.0164	-60	100	0.103483	1	0	0	1790.8	1699.57	0	576	495	0	568
1	5	67	220724	519	126219	94504.5	0.0784	0.012	-60	100	0.0547445	1	0	0	1454.36	1280.62	0	519	438	0	513
1	5	68	230445	494	132753	97692.5	0.0816	0.008	-60	100	0.0504568	1	0	0	1679.93	1627.96	0	494	408	0	480
1	5	69	242719	458	139144	103575	0.0732	0.0048	-60	100	0.068412	1	0	0	1566.52	1166.16	0	458	373	0	456
